Order_ID,Product_ID,Product_Category,Product_Price,User_ID,User_Location,User_Age,User_Gender,Payment_Method,Shipping_Method,Discount_Applied,Returned_Flag,Return_Prob
ORD00000377,PROD00000377,Electronics,430.6,USER00000377,City89,49,Male,PayPal,Next-Day,44.84,1,0.5100699394779311
ORD00000378,PROD00000378,Electronics,282.42,USER00000378,City3,19,Male,Credit Card,Next-Day,23.34,0,0.5341549228682887
ORD00000381,PROD00000381,Toys,253.03,USER00000381,City24,37,Male,Gift Card,Express,47.43,0,0.5373715353539751
ORD00000384,PROD00000384,Books,239.47,USER00000384,City44,62,Female,Credit Card,Standard,47.1,1,0.5333889499578149
ORD00000385,PROD00000385,Books,197.65,USER00000385,City32,32,Male,Credit Card,Express,39.62,1,0.5398423125754965
ORD00000386,PROD00000386,Books,22.49,USER00000386,City59,26,Female,Gift Card,Express,3.13,1,0.5047888430849335
ORD00000389,PROD00000389,Toys,133.25,USER00000389,City59,34,Female,Debit Card,Express,28.22,0,0.5243679778801258
ORD00000390,PROD00000390,Toys,135.81,USER00000390,City1,48,Female,Credit Card,Standard,47.49,0,0.5327179587796508
ORD00000393,PROD00000393,Clothing,148.57,USER00000393,City96,66,Female,Gift Card,Standard,15.82,1,0.5142876545205004
ORD00000394,PROD00000394,Electronics,244.13,USER00000394,City5,47,Female,Debit Card,Standard,23.62,1,0.5178717033726231
ORD00000395,PROD00000395,Books,291.25,USER00000395,City54,35,Male,Gift Card,Next-Day,7.8,0,0.5015186408861434
ORD00000397,PROD00000397,Electronics,470.24,USER00000397,City22,65,Female,Gift Card,Standard,47.42,0,0.5247114519719118
ORD00000400,PROD00000400,Books,121.74,USER00000400,City43,21,Male,Gift Card,Express,18.48,0,0.5191514993074784
ORD00000402,PROD00000402,Books,260.52,USER00000402,City74,70,Female,Credit Card,Next-Day,26.84,1,0.5049522220114916
ORD00000404,PROD00000404,Books,298.58,USER00000404,City47,41,Male,Credit Card,Next-Day,46.65,0,0.5509281138264684
ORD00000405,PROD00000405,Clothing,69.04,USER00000405,City55,56,Male,Gift Card,Standard,46.3,1,0.5620806134757618
ORD00000406,PROD00000406,Toys,380.71,USER00000406,City42,25,Female,PayPal,Standard,39.79,0,0.5065837335029416
ORD00000407,PROD00000407,Clothing,449.14,USER00000407,City19,40,Male,Gift Card,Next-Day,37.98,1,0.5494017366451894
ORD00000408,PROD00000408,Clothing,182.52,USER00000408,City56,18,Male,Debit Card,Next-Day,11.15,1,0.5425907957195051
ORD00000409,PROD00000409,Toys,22.56,USER00000409,City77,34,Male,Debit Card,Express,34.27,0,0.5330820750491558
ORD00000410,PROD00000410,Clothing,165.89,USER00000410,City21,65,Male,Gift Card,Express,30.82,0,0.5342813789570826
ORD00000411,PROD00000411,Clothing,472.75,USER00000411,City28,33,Female,Gift Card,Next-Day,39.66,0,0.5517512248986928
ORD00000416,PROD00000416,Books,232.71,USER00000416,City40,60,Female,Credit Card,Express,47.65,0,0.5326033815125683
ORD00000418,PROD00000418,Home,198.17,USER00000418,City61,31,Male,Debit Card,Express,30.62,1,0.5149053084372386
ORD00000421,PROD00000421,Home,187.12,USER00000421,City91,45,Male,Debit Card,Next-Day,43.21,1,0.5298755789074298
ORD00000423,PROD00000423,Clothing,110.18,USER00000423,City37,33,Male,Debit Card,Express,45.46,0,0.573500727803194
ORD00000424,PROD00000424,Electronics,21.7,USER00000424,City98,69,Male,Gift Card,Next-Day,25.59,0,0.5125377880815237
ORD00000425,PROD00000425,Home,222.67,USER00000425,City1,38,Male,Debit Card,Next-Day,46.61,1,0.5330803197266712
ORD00000426,PROD00000426,Clothing,92.37,USER00000426,City81,36,Female,Gift Card,Next-Day,41.91,0,0.5683899638041388
ORD00000428,PROD00000428,Clothing,468.62,USER00000428,City76,57,Male,PayPal,Next-Day,38.7,1,0.5092193799812458
ORD00000430,PROD00000430,Electronics,186.31,USER00000430,City77,46,Male,Gift Card,Express,13.15,1,0.5022205759381341
ORD00000432,PROD00000432,Clothing,174.6,USER00000432,City42,19,Male,Gift Card,Standard,12.68,1,0.5332921308782425
ORD00000433,PROD00000433,Home,92.32,USER00000433,City99,20,Male,Gift Card,Standard,12.19,1,0.5016141994716934
ORD00000435,PROD00000435,Electronics,411.2,USER00000435,City75,39,Male,Gift Card,Next-Day,34.52,0,0.5225381887106292
ORD00000437,PROD00000437,Clothing,216.5,USER00000437,City13,38,Female,Gift Card,Express,22.78,0,0.5397865122155001
ORD00000438,PROD00000438,Clothing,61.43,USER00000438,City26,51,Male,Gift Card,Express,7.99,0,0.5081968293112687
ORD00000440,PROD00000440,Electronics,22.99,USER00000440,City85,49,Male,PayPal,Express,36.71,1,0.5071584357006093
ORD00000441,PROD00000441,Clothing,8.26,USER00000441,City8,61,Female,Debit Card,Standard,24.03,0,0.5316379232867028
ORD00000442,PROD00000442,Books,187.23,USER00000442,City37,41,Female,PayPal,Standard,42.11,0,0.5158540040997875
ORD00000443,PROD00000443,Toys,412.23,USER00000443,City46,36,Male,Debit Card,Standard,20.32,1,0.5026162281506568
ORD00000444,PROD00000444,Toys,287.47,USER00000444,City61,69,Male,Credit Card,Next-Day,35.99,0,0.5084878512439002
ORD00000445,PROD00000445,Books,287.53,USER00000445,City62,20,Female,Credit Card,Next-Day,35.91,1,0.5449015672480831
ORD00000447,PROD00000447,Electronics,245.17,USER00000447,City2,42,Male,PayPal,Express,42.65,0,0.5157176687250027
ORD00000450,PROD00000450,Books,98.61,USER00000450,City52,29,Male,Gift Card,Standard,24.63,0,0.5216856676514415
ORD00000451,PROD00000451,Home,74.49,USER00000451,City73,57,Male,Credit Card,Express,36.77,0,0.5131354185225373
ORD00000454,PROD00000454,Home,104.87,USER00000454,City48,20,Male,Debit Card,Standard,35.01,0,0.5338561827598364
ORD00000456,PROD00000456,Books,366.54,USER00000456,City6,43,Female,Credit Card,Next-Day,26.74,1,0.5222699165914158
ORD00000457,PROD00000457,Electronics,297.63,USER00000457,City15,24,Male,Credit Card,Express,45.52,0,0.5525701046646836
ORD00000459,PROD00000459,Toys,68.62,USER00000459,City88,67,Male,Credit Card,Next-Day,35.07,1,0.5185474734592744
ORD00000460,PROD00000460,Home,56.86,USER00000460,City57,28,Male,Gift Card,Standard,25.24,0,0.5128133494872105
ORD00000462,PROD00000462,Electronics,59.54,USER00000462,City15,68,Female,PayPal,Next-Day,38.84,0,0.5067620010232304
ORD00000463,PROD00000463,Clothing,389.97,USER00000463,City91,40,Male,PayPal,Express,29.24,1,0.514296326301274
ORD00000464,PROD00000464,Home,10.16,USER00000464,City3,23,Female,Credit Card,Next-Day,30.19,1,0.527221934544623
ORD00000465,PROD00000465,Electronics,166.2,USER00000465,City65,24,Female,Credit Card,Express,16.98,1,0.5210122670232389
ORD00000466,PROD00000466,Toys,492.8,USER00000466,City43,27,Male,Gift Card,Next-Day,44.15,0,0.5354315452396033
ORD00000468,PROD00000468,Clothing,62.01,USER00000468,City80,20,Male,Gift Card,Next-Day,43.1,1,0.5840547319571889
ORD00000472,PROD00000472,Electronics,358.53,USER00000472,City28,36,Female,Debit Card,Express,35.24,1,0.5350236606973956
ORD00000473,PROD00000473,Home,431.69,USER00000473,City61,41,Male,Debit Card,Express,46.62,0,0.5190770545625303
ORD00000474,PROD00000474,Books,98.87,USER00000474,City37,51,Female,Credit Card,Standard,17.74,1,0.5068564235996228
ORD00000475,PROD00000475,Clothing,124.99,USER00000475,City96,27,Female,Gift Card,Standard,33.74,1,0.5584496351332479
ORD00000476,PROD00000476,Clothing,264.78,USER00000476,City65,32,Female,Credit Card,Standard,31.26,1,0.5498040233179448
ORD00000477,PROD00000477,Books,87.53,USER00000477,City20,18,Female,Gift Card,Standard,18.42,0,0.5261535633958737
ORD00000478,PROD00000478,Books,334.58,USER00000478,City67,54,Female,Gift Card,Standard,37.26,1,0.5151282688769298
ORD00000479,PROD00000479,Clothing,370.91,USER00000479,City56,35,Female,Gift Card,Express,30.16,0,0.539285350873056
ORD00000480,PROD00000480,Clothing,422.59,USER00000480,City5,20,Male,Credit Card,Standard,27.5,1,0.5500962430410573
ORD00000482,PROD00000482,Books,351.3,USER00000482,City41,22,Female,Credit Card,Express,15.27,1,0.5184232764473165
ORD00000485,PROD00000485,Books,200.99,USER00000485,City64,46,Male,Gift Card,Next-Day,36.21,1,0.5285702903077357
ORD00000490,PROD00000490,Clothing,198.29,USER00000490,City83,27,Male,Credit Card,Express,43.85,1,0.5739908805139157
ORD00000491,PROD00000491,Electronics,9.71,USER00000491,City70,31,Female,Credit Card,Standard,45.44,0,0.557972415869628
ORD00000492,PROD00000492,Books,96.48,USER00000492,City34,43,Male,Credit Card,Standard,22.61,1,0.5173500242279303
ORD00000494,PROD00000494,Books,393.04,USER00000494,City2,49,Male,PayPal,Next-Day,41.55,1,0.5034299125946995
ORD00000496,PROD00000496,Home,234.79,USER00000496,City70,48,Male,Debit Card,Standard,29.54,1,0.5067136249653098
ORD00000498,PROD00000498,Toys,327.46,USER00000498,City65,56,Male,Debit Card,Standard,46.11,1,0.5182440647556463
ORD00000499,PROD00000499,Clothing,156.44,USER00000499,City63,28,Female,Gift Card,Next-Day,4.38,0,0.5244635010307523
ORD00000500,PROD00000500,Electronics,112.0,USER00000500,City94,70,Female,Gift Card,Express,21.81,0,0.5021957327659968
ORD00000501,PROD00000501,Electronics,121.71,USER00000501,City9,27,Female,PayPal,Standard,41.59,0,0.5212494664396914
ORD00000503,PROD00000503,Toys,178.44,USER00000503,City55,61,Female,Debit Card,Express,26.58,1,0.5037045310265913
ORD00000504,PROD00000504,Books,44.24,USER00000504,City52,41,Female,Gift Card,Express,41.74,1,0.5494494735689284
ORD00000506,PROD00000506,Clothing,309.07,USER00000506,City11,49,Male,Debit Card,Next-Day,49.01,0,0.5615597083507198
ORD00000507,PROD00000507,Books,209.66,USER00000507,City80,31,Male,Credit Card,Express,18.73,0,0.5170669080101474
ORD00000508,PROD00000508,Home,265.11,USER00000508,City91,40,Female,Debit Card,Next-Day,38.22,1,0.5246661700469134
ORD00000509,PROD00000509,Books,78.11,USER00000509,City3,19,Male,PayPal,Standard,46.28,0,0.540125930218353
ORD00000511,PROD00000511,Electronics,315.92,USER00000511,City76,20,Female,Gift Card,Standard,48.67,0,0.5619454435255687
ORD00000513,PROD00000513,Home,134.05,USER00000513,City69,27,Male,Debit Card,Express,45.97,1,0.541925988467652
ORD00000514,PROD00000514,Books,187.72,USER00000514,City58,37,Female,Debit Card,Standard,48.99,1,0.5512380065491957
ORD00000515,PROD00000515,Electronics,207.29,USER00000515,City81,59,Female,PayPal,Express,43.58,0,0.5064604564031282
ORD00000516,PROD00000516,Clothing,263.37,USER00000516,City19,59,Male,Gift Card,Next-Day,6.97,0,0.5014696460880051
ORD00000518,PROD00000518,Clothing,351.76,USER00000518,City25,69,Female,PayPal,Next-Day,33.46,1,0.50435663837878
ORD00000521,PROD00000521,Toys,307.56,USER00000521,City70,20,Female,Gift Card,Express,34.47,0,0.5300828577229352
ORD00000522,PROD00000522,Books,55.91,USER00000522,City38,59,Male,Gift Card,Next-Day,45.86,0,0.5360785709893882
ORD00000523,PROD00000523,Clothing,195.67,USER00000523,City18,42,Male,Gift Card,Standard,13.59,0,0.5193639911545079
ORD00000525,PROD00000525,Clothing,203.36,USER00000525,City32,58,Female,Credit Card,Standard,30.1,0,0.529976264033546
ORD00000526,PROD00000526,Books,183.47,USER00000526,City46,42,Female,Debit Card,Next-Day,30.71,0,0.5282851290581317
ORD00000529,PROD00000529,Clothing,51.35,USER00000529,City41,39,Male,Credit Card,Next-Day,40.24,1,0.5653333897394625
ORD00000530,PROD00000530,Books,283.13,USER00000530,City36,19,Male,Credit Card,Standard,36.24,1,0.5456261634126914
ORD00000531,PROD00000531,Electronics,390.47,USER00000531,City76,44,Female,PayPal,Next-Day,35.91,0,0.5017362157011829
ORD00000532,PROD00000532,Books,362.05,USER00000532,City61,68,Male,Gift Card,Express,33.55,1,0.503051466996207
ORD00000533,PROD00000533,Home,440.27,USER00000533,City25,24,Female,Debit Card,Standard,29.69,1,0.5133823743639961
ORD00000534,PROD00000534,Clothing,417.83,USER00000534,City90,53,Male,Credit Card,Express,15.16,0,0.5127472837291811
ORD00000535,PROD00000535,Electronics,478.5,USER00000535,City2,63,Male,Credit Card,Next-Day,25.63,0,0.5004473052033765
ORD00000536,PROD00000536,Clothing,496.58,USER00000536,City30,44,Male,Credit Card,Express,47.06,1,0.5507043603516316
ORD00000537,PROD00000537,Toys,183.98,USER00000537,City14,70,Male,Debit Card,Express,35.89,1,0.502567800054642
ORD00000538,PROD00000538,Toys,497.6,USER00000538,City82,27,Female,Gift Card,Next-Day,41.25,1,0.5346201313234686
ORD00000539,PROD00000539,Books,73.15,USER00000539,City48,50,Female,Gift Card,Standard,28.44,0,0.5176094786569364
ORD00000540,PROD00000540,Books,432.21,USER00000540,City93,54,Male,Debit Card,Next-Day,34.19,1,0.5154578881479812
ORD00000542,PROD00000542,Books,197.92,USER00000542,City56,28,Male,Credit Card,Express,7.9,0,0.5008151783119565
ORD00000543,PROD00000543,Books,126.77,USER00000543,City59,33,Female,Credit Card,Express,38.59,1,0.5435404580954959
ORD00000547,PROD00000547,Books,248.74,USER00000547,City63,34,Male,Credit Card,Express,48.58,1,0.5484433234006294
ORD00000550,PROD00000550,Clothing,263.39,USER00000550,City62,43,Female,Credit Card,Standard,34.72,1,0.5432077252350268
ORD00000554,PROD00000554,Books,391.94,USER00000554,City71,59,Female,Debit Card,Express,28.18,1,0.5108951018950697
ORD00000558,PROD00000558,Books,53.09,USER00000558,City63,65,Female,Credit Card,Express,23.71,0,0.5089059125215675
ORD00000559,PROD00000559,Toys,489.39,USER00000559,City73,41,Female,Gift Card,Next-Day,24.07,0,0.5036656829213504
ORD00000560,PROD00000560,Books,422.32,USER00000560,City54,19,Female,Credit Card,Next-Day,15.77,1,0.5122208218422161
ORD00000561,PROD00000561,Toys,371.05,USER00000561,City88,56,Female,Debit Card,Next-Day,38.49,0,0.513705900336072
ORD00000565,PROD00000565,Clothing,272.58,USER00000565,City64,57,Female,Credit Card,Standard,44.41,1,0.5554042688236616
ORD00000568,PROD00000568,Books,335.54,USER00000568,City82,56,Female,Gift Card,Express,41.45,1,0.5250202927438101
ORD00000570,PROD00000570,Books,283.3,USER00000570,City17,34,Male,Credit Card,Next-Day,47.89,1,0.5574097834439754
ORD00000572,PROD00000572,Books,21.71,USER00000572,City40,23,Female,Gift Card,Express,36.84,1,0.5507385941658041
ORD00000573,PROD00000573,Home,78.0,USER00000573,City41,49,Female,Credit Card,Standard,39.21,0,0.5251925630639706
ORD00000574,PROD00000574,Books,142.01,USER00000574,City93,42,Female,Gift Card,Express,38.79,0,0.5371897199552894
ORD00000575,PROD00000575,Clothing,160.59,USER00000575,City85,64,Female,Credit Card,Express,20.36,1,0.5206987714454518
ORD00000579,PROD00000579,Books,309.62,USER00000579,City3,43,Male,Gift Card,Standard,34.73,1,0.5207787270494603
ORD00000582,PROD00000582,Clothing,151.77,USER00000582,City11,68,Male,Debit Card,Express,12.01,0,0.5110976827216017
ORD00000584,PROD00000584,Books,192.89,USER00000584,City70,22,Male,Gift Card,Standard,9.63,1,0.5117310824117255
ORD00000586,PROD00000586,Home,173.31,USER00000586,City30,30,Male,PayPal,Standard,43.84,0,0.5083736091516924
ORD00000588,PROD00000588,Clothing,129.14,USER00000588,City67,48,Female,Credit Card,Next-Day,17.15,1,0.5344542417592874
ORD00000589,PROD00000589,Clothing,322.96,USER00000589,City62,46,Male,Gift Card,Next-Day,22.69,1,0.5258968248304973
ORD00000590,PROD00000590,Toys,177.2,USER00000590,City14,24,Male,Debit Card,Next-Day,31.28,0,0.5302229089963717
ORD00000591,PROD00000591,Home,97.56,USER00000591,City98,27,Female,Credit Card,Express,24.53,0,0.520372242545764
ORD00000592,PROD00000592,Home,41.35,USER00000592,City64,21,Female,Credit Card,Next-Day,25.77,1,0.5259149216849747
ORD00000596,PROD00000596,Books,13.85,USER00000596,City35,35,Female,Debit Card,Next-Day,40.61,1,0.558032132915582
ORD00000598,PROD00000598,Toys,137.63,USER00000598,City79,18,Male,PayPal,Express,36.05,0,0.5151344541981461
ORD00000600,PROD00000600,Clothing,392.78,USER00000600,City63,66,Male,Gift Card,Standard,24.08,1,0.5153827646817396
ORD00000602,PROD00000602,Clothing,199.06,USER00000602,City42,51,Male,PayPal,Next-Day,25.37,1,0.5029801654042576
ORD00000604,PROD00000604,Books,415.61,USER00000604,City4,18,Female,Credit Card,Standard,36.37,0,0.5405204067392206
ORD00000608,PROD00000608,Clothing,157.19,USER00000608,City36,58,Female,Credit Card,Standard,33.38,1,0.5402349810638987
ORD00000609,PROD00000609,Clothing,385.8,USER00000609,City18,33,Female,Credit Card,Standard,13.8,0,0.5199158788773475
ORD00000610,PROD00000610,Home,189.71,USER00000610,City41,34,Female,PayPal,Next-Day,43.21,0,0.5027648258901345
ORD00000611,PROD00000611,Electronics,399.65,USER00000611,City69,28,Female,Gift Card,Standard,22.84,0,0.5203602054004217
ORD00000612,PROD00000612,Electronics,207.66,USER00000612,City59,22,Male,PayPal,Standard,45.2,1,0.5250428730895005
ORD00000615,PROD00000615,Clothing,74.1,USER00000615,City74,29,Male,PayPal,Standard,49.16,1,0.552746162039268
ORD00000619,PROD00000619,Books,153.38,USER00000619,City93,34,Male,Gift Card,Next-Day,35.08,0,0.5384423398296638
ORD00000622,PROD00000622,Books,69.36,USER00000622,City65,39,Female,Credit Card,Express,33.88,0,0.5357118097048749
ORD00000623,PROD00000623,Electronics,14.22,USER00000623,City59,41,Female,Gift Card,Next-Day,43.31,0,0.5543587165450874
ORD00000624,PROD00000624,Electronics,189.04,USER00000624,City45,44,Female,Gift Card,Next-Day,10.22,0,0.5030239256466885
ORD00000625,PROD00000625,Electronics,332.89,USER00000625,City63,29,Male,Credit Card,Next-Day,10.94,1,0.5076933926518714
ORD00000626,PROD00000626,Electronics,120.27,USER00000626,City94,38,Male,Debit Card,Standard,31.41,1,0.5284547566329777
ORD00000627,PROD00000627,Books,409.21,USER00000627,City21,30,Female,Gift Card,Express,23.52,1,0.5151618827208428
ORD00000628,PROD00000628,Books,496.71,USER00000628,City20,59,Male,Credit Card,Next-Day,23.77,0,0.5027165408136126
ORD00000630,PROD00000630,Clothing,422.22,USER00000630,City96,52,Female,PayPal,Express,36.66,1,0.511990493206676
ORD00000631,PROD00000631,Electronics,404.88,USER00000631,City71,27,Male,Gift Card,Express,41.07,1,0.540643101810095
ORD00000633,PROD00000633,Books,280.41,USER00000633,City92,45,Male,Gift Card,Next-Day,27.05,0,0.5165357016134484
ORD00000634,PROD00000634,Toys,214.22,USER00000634,City34,39,Female,Gift Card,Express,46.03,1,0.5323303006033505
ORD00000635,PROD00000635,Home,207.46,USER00000635,City40,40,Female,Credit Card,Next-Day,47.53,1,0.5365603469680704
ORD00000636,PROD00000636,Electronics,307.19,USER00000636,City2,58,Female,PayPal,Next-Day,40.86,0,0.5067976129583954
ORD00000638,PROD00000638,Electronics,26.1,USER00000638,City83,33,Female,PayPal,Express,22.83,1,0.5041992617785561
ORD00000639,PROD00000639,Clothing,385.74,USER00000639,City7,37,Female,Gift Card,Next-Day,47.93,1,0.5694750037499441
ORD00000640,PROD00000640,Electronics,114.12,USER00000640,City28,20,Male,Gift Card,Standard,2.52,0,0.5036268826252726
ORD00000641,PROD00000641,Toys,60.27,USER00000641,City40,37,Male,Credit Card,Next-Day,26.22,0,0.5194987412396331
ORD00000642,PROD00000642,Electronics,257.68,USER00000642,City61,22,Male,Gift Card,Express,12.1,1,0.5154886179812798
ORD00000647,PROD00000647,Clothing,439.18,USER00000647,City75,31,Male,Gift Card,Next-Day,24.71,0,0.5359130759324203
ORD00000648,PROD00000648,Toys,265.22,USER00000648,City34,43,Male,PayPal,Express,47.64,0,0.5035805305647044
ORD00000651,PROD00000651,Electronics,42.47,USER00000651,City80,66,Female,Gift Card,Express,42.12,1,0.5272787548961374
ORD00000652,PROD00000652,Electronics,175.33,USER00000652,City43,35,Male,Debit Card,Next-Day,22.19,1,0.5288240910129725
ORD00000653,PROD00000653,Books,150.54,USER00000653,City7,47,Female,Debit Card,Standard,39.66,0,0.5385253988159562
ORD00000654,PROD00000654,Toys,26.48,USER00000654,City3,27,Male,Debit Card,Standard,34.6,1,0.5407223781814033
ORD00000656,PROD00000656,Books,97.52,USER00000656,City82,28,Female,Credit Card,Standard,28.1,0,0.5348441547350281
ORD00000657,PROD00000657,Clothing,146.51,USER00000657,City55,27,Male,Gift Card,Next-Day,44.62,0,0.5723993946317155
